909,2,44,98,122,60,90,202,3,202,2
3250,6,7,12,56,32,98,207,5,112,1
1743,2,3,62,122,0,90,269,6,252,3
3418,4,41,71,17,60,98,111,6,239,2
2013,2,7,112,40,60,60,207,5,447,2
4097,2,65,44,125,9,58,143,7,64,2
1323,8,44,62,14,60,51,42,3,112,2
3972,3,7,26,110,20,86,155,6,330,2
2297,2,63,105,77,77,12,217,2,337,2
1056,2,3,44,43,60,60,207,5,95,1
3199,7,7,77,109,32,68,519,5,115,2
3238,2,7,77,107,18,105,155,3,23,2
3629,2,3,78,77,60,60,410,1,272,1
2703,6,65,41,113,0,90,373,5,438,3
1060,4,41,105,111,20,12,34,2,364,3
3149,2,62,62,104,32,100,342,5,147,2
451,2,3,62,131,18,60,0,5,50,3
560,2,44,136,77,19,92,233,3,31,2
3369,2,3,77,99,60,65,155,7,68,2
1118,4,41,105,109,9,7,28,7,235,2
2024,4,3,77,109,60,68,373,5,289,2
426,3,65,105,3,36,60,111,2,202,2
3754,4,63,83,104,20,81,438,2,160,3
2439,3,41,97,93,60,68,207,5,127,2
192,2,3,62,113,60,87,0,6,18,2
2595,1,3,9,16,60,84,0,7,426,2
124,2,41,150,88,36,65,111,1,23,2
427,3,63,119,3,0,81,207,5,354,1
390,6,7,41,131,60,45,123,7,237,1
1327,4,65,135,77,6,0,172,2,341,3
2158,2,41,12,122,77,7,111,5,21,2
2554,0,63,29,131,82,98,207,5,64,2
1580,7,7,97,22,6,68,207,5,96,1
1639,6,62,62,6,60,100,124,7,83,2
391,6,63,105,6,60,74,224,2,66,2
2261,2,3,44,3,32,60,207,5,184,3
244,2,41,105,111,9,106,340,2,300,3
2326,2,65,41,14,32,18,65,5,193,2
834,3,62,8,14,20,45,389,7,334,2
3053,8,62,44,60,60,100,63,7,342,3
4073,2,41,12,43,20,81,187,5,11,2
3279,5,3,49,57,60,5,450,2,337,2
613,2,63,71,60,60,81,438,2,265,1
2246,6,44,86,56,82,20,190,2,412,1
222,2,3,44,6,62,100,0,3,337,1
268,3,41,133,40,6,65,207,5,205,1
238,1,44,136,3,60,68,207,5,20,3
3171,7,65,75,126,0,106,221,2,317,3
3709,2,65,83,21,60,106,155,4,396,3
2699,8,44,98,100,20,90,190,1,300,3
133,2,3,12,77,0,65,269,0,31,1
3733,3,65,12,56,20,45,111,7,96,2
2678,4,44,62,21,50,90,342,2,239,2
2272,2,62,44,40,60,90,0,6,239,3
1917,2,63,73,104,60,7,207,5,464,3
118,4,3,12,77,60,100,155,6,161,2
760,2,63,112,88,32,60,149,6,155,3
2359,6,62,62,117,60,90,202,6,429,2
1722,0,65,74,43,77,18,408,2,370,2
3034,7,44,62,99,0,11,426,1,185,3
1367,5,44,25,3,60,20,207,5,169,2
3057,8,65,97,54,20,18,221,0,193,2
415,6,65,12,43,20,7,221,2,38,1
1457,4,3,44,111,60,1,284,2,108,1
779,2,44,98,43,60,60,405,7,337,3
358,2,7,125,107,18,60,0,5,239,2
621,0,65,9,139,6,45,221,6,389,2
1059,4,41,12,128,19,7,155,2,298,1
2541,2,62,62,88,9,20,155,1,242,3
729,5,44,83,109,60,45,410,3,429,3
1543,2,34,62,93,60,68,207,5,161,2
3023,4,63,26,3,9,98,172,0,31,2
2920,6,62,9,40,60,5,303,2,105,2
1056,6,7,41,126,9,45,0,5,95,3
3474,4,7,12,105,0,106,207,5,353,2
661,1,63,119,88,60,12,460,5,221,1
737,2,65,83,57,0,81,373,4,300,1
17,2,41,71,104,18,12,111,2,221,1
358,4,7,78,22,60,60,468,6,239,2
253,3,62,62,122,18,68,207,5,340,3
1470,6,41,29,22,90,12,438,5,207,3
2682,0,65,41,116,60,68,143,5,136,1
224,2,3,44,3,20,45,155,7,245,3
2840,6,44,62,107,50,92,199,3,300,2
3019,4,65,105,113,36,60,221,7,391,1
2639,2,63,71,10,32,12,207,5,95,3
118,0,65,105,128,0,74,405,5,161,1
4101,3,7,74,40,0,26,155,2,64,3
2769,2,7,44,104,6,7,155,6,465,3
3156,2,3,12,104,6,11,65,2,108,3
2650,2,3,62,21,60,11,0,2,258,2
2791,2,41,105,21,60,12,172,2,103,2
90,6,3,12,109,60,0,221,2,304,2
1650,7,63,41,21,60,70,438,2,353,3
3936,2,3,44,116,82,5,155,5,300,2
1470,6,41,41,43,60,74,210,2,207,3
2335,6,63,105,64,82,68,207,5,455,3
225,7,41,12,106,0,68,207,5,72,3
1205,2,65,41,3,9,105,172,5,384,3
3843,2,62,62,75,60,90,426,2,289,2
1365,0,63,113,122,60,70,119,2,454,1
1316,0,2,83,3,60,98,52,2,191,1
783,2,63,105,117,60,65,78,6,174,2
1207,4,65,12,116,60,76,155,4,183,1
762,6,63,41,122,60,68,207,5,88,1
1415,3,35,91,125,82,68,207,5,5,1
1708,6,62,62,77,82,60,407,7,31,1
1184,4,7,12,10,20,68,0,5,350,2
524,5,62,44,126,18,105,202,3,219,2
841,6,41,12,107,82,81,143,5,50,2
3189,2,41,12,40,77,65,221,7,140,2
3041,3,3,77,10,0,106,269,4,424,2
1626,3,25,41,139,60,96,53,2,337,1
1471,2,62,77,56,32,90,234,7,325,3
926,1,2,35,110,9,72,207,5,147,1
3825,2,41,75,122,60,7,221,4,79,3
1343,2,3,39,117,19,60,342,3,412,2
3502,3,3,121,100,6,68,455,5,424,2
3293,2,65,112,20,32,11,380,2,361,3
1290,2,44,62,40,60,100,342,5,42,1
946,6,41,12,57,6,18,183,5,16,3
695,7,63,105,60,32,7,172,0,411,2
2545,4,63,35,14,60,7,185,6,186,1
3638,2,7,12,109,20,68,207,5,265,2
2000,2,62,83,10,20,11,0,0,271,1
3400,3,62,62,117,82,90,426,5,136,1
2673,4,7,77,101,60,7,21,2,353,1
309,0,3,12,57,60,45,0,7,370,3
2864,8,44,25,109,18,60,42,3,161,3
692,2,63,105,116,82,68,217,5,306,2
3540,2,7,37,16,77,92,143,2,140,2
4087,4,3,49,22,32,11,155,1,171,2
1861,4,65,44,43,60,105,172,2,375,3
1370,7,62,83,88,60,68,207,5,353,3
299,6,62,33,109,60,90,426,7,222,2
2712,6,7,77,88,20,105,373,6,454,2
1100,4,62,62,57,18,100,202,3,454,2
2779,6,7,41,109,20,45,65,5,176,2
2465,2,7,44,6,0,65,373,3,56,2
3383,5,62,25,56,60,92,202,7,391,2
3967,4,3,8,104,19,45,455,2,42,2
637,6,62,62,139,60,92,207,5,42,3
2049,4,62,25,109,60,60,202,3,193,2
783,2,62,62,88,60,90,202,1,174,3
4066,2,3,44,56,60,60,362,6,461,2
2564,2,2,130,66,60,81,143,6,239,3
464,7,3,44,139,6,90,0,5,79,3
661,3,3,41,116,60,106,155,7,221,2
3265,7,41,150,117,60,99,217,4,42,1
2452,0,7,77,122,60,7,143,1,31,1
2598,2,65,26,126,60,18,373,2,336,2
3394,3,7,49,88,6,68,207,5,31,2
2033,2,65,12,88,9,60,221,7,420,2
2966,4,65,26,88,32,65,65,7,353,2
1687,4,44,25,3,60,68,190,5,202,2
2622,2,3,44,104,20,65,207,5,310,2
1913,6,65,26,56,60,12,207,5,411,1
2582,2,3,44,75,60,5,65,2,364,2
3848,2,65,41,107,36,45,268,2,161,2
1337,2,7,44,75,82,68,65,5,300,2
798,3,7,12,40,6,60,155,7,450,2
3736,2,37,29,93,60,68,207,5,211,3
3945,6,62,25,109,0,90,342,7,265,1
109,0,41,137,107,6,18,294,5,229,1
435,2,7,105,56,60,45,65,2,42,1
3693,4,65,125,126,9,68,207,5,108,3
1186,3,62,62,3,20,60,269,7,161,2
1662,7,3,74,21,60,106,155,2,265,1
2708,6,3,12,43,60,20,455,1,289,3
4000,6,65,12,40,0,5,373,5,156,1
1014,6,65,44,3,19,68,207,5,312,1
73,8,41,119,77,32,105,217,2,91,2
2011,4,3,75,3,60,65,65,2,216,1
441,2,62,12,106,6,92,0,2,108,1
2527,2,7,44,93,60,68,207,5,453,2
2594,7,7,121,54,32,45,155,2,370,3
2512,4,2,83,136,18,12,207,5,140,1
3149,2,7,44,111,60,106,455,4,147,3
1662,3,63,71,110,6,12,438,6,265,2
3556,7,41,105,88,60,72,28,4,239,3
1144,4,3,44,88,60,11,519,2,239,3
2717,2,2,83,99,82,68,207,5,396,1
3393,2,3,62,122,77,68,65,5,171,2
1292,8,65,105,64,9,68,207,5,329,3
1099,8,62,112,56,32,90,234,7,270,2
1,2,62,62,116,77,60,155,7,216,2
4028,0,41,97,104,77,105,119,5,147,2
694,2,44,44,10,60,60,342,1,466,2
622,6,2,41,122,60,70,207,5,176,1
2223,7,3,12,126,18,92,0,3,375,1
2029,2,44,62,126,60,92,345,2,370,3
1994,2,63,105,6,9,68,207,5,152,2
3188,4,65,78,40,9,59,221,6,108,2
3399,2,3,77,22,18,105,155,7,292,1
2902,3,25,107,125,0,67,78,2,322,2
518,7,44,62,54,82,60,190,3,23,2
641,7,3,105,131,20,0,0,7,334,1
593,2,62,62,6,60,60,269,3,455,2
2985,2,41,105,111,20,12,34,2,57,3
2283,2,41,12,14,9,65,373,1,239,1
1422,3,7,12,22,60,7,172,7,96,1
1459,2,7,12,88,82,68,207,5,416,2
2736,2,65,29,40,60,65,438,7,192,2
596,2,65,105,16,77,18,111,7,54,2
79,3,44,62,111,18,45,306,3,108,2
823,4,7,83,117,0,7,221,7,108,3
1251,2,62,44,107,0,105,342,2,265,1
3852,4,3,44,75,20,60,342,2,108,1
651,4,7,105,117,6,45,373,6,40,1
3611,2,65,97,6,9,7,207,5,440,1
1186,1,7,44,57,82,65,228,6,161,2
443,7,25,102,75,0,98,187,3,337,3
1624,8,65,12,99,6,7,111,7,424,2
3967,8,62,8,3,20,60,269,7,42,2
2451,2,2,72,104,60,72,509,2,23,2
982,2,7,41,16,60,105,111,7,161,1
3783,3,65,97,57,18,7,297,3,423,2
2971,2,3,112,109,60,105,297,2,62,3
1393,0,62,25,10,60,100,455,7,31,1
172,2,7,44,6,9,68,207,5,64,3
505,2,62,62,14,0,68,342,5,337,2
242,7,41,12,99,60,106,28,2,207,2
2737,7,44,62,125,20,92,303,7,152,1
2024,3,44,25,122,6,68,207,5,289,3
1205,7,3,44,126,32,68,207,5,384,3
546,0,65,12,6,77,65,388,1,429,1
1968,2,65,152,99,6,7,111,7,31,2
1947,2,3,44,35,20,100,455,1,337,3
3652,6,41,26,116,60,12,388,1,337,2
2037,2,62,44,116,60,11,202,2,337,2
2286,2,3,44,122,60,100,0,1,337,1
2431,2,7,12,66,60,65,63,1,142,1
3862,8,7,152,117,60,68,65,5,256,1
3945,0,3,77,109,18,60,155,7,265,1
3583,8,65,12,14,90,7,373,7,161,3
806,3,3,33,113,60,45,342,4,82,3
559,4,25,83,131,60,68,207,5,136,2
3997,4,7,44,35,90,5,373,2,31,2
1299,2,65,105,77,6,0,28,2,81,3
529,4,3,12,99,60,85,155,2,265,2
1420,4,3,25,14,82,105,207,5,423,2
35,2,62,62,99,18,54,426,7,353,3
2712,6,65,26,88,20,5,207,5,454,2
997,6,3,20,6,9,92,269,5,68,2
3454,7,3,62,117,77,88,155,7,353,2
281,3,3,44,99,20,60,234,7,130,2
533,2,7,44,77,9,68,221,5,310,2
2596,3,63,71,3,60,12,408,0,161,2
3293,2,3,75,93,60,68,207,5,361,2
3044,3,2,29,125,32,36,41,5,353,2
2983,2,44,62,60,60,90,31,3,95,1
223,2,7,12,111,20,68,150,5,164,2
3290,6,2,113,16,9,36,217,7,454,3
2455,3,44,41,122,60,100,155,7,337,1
3957,4,3,62,56,60,105,0,7,396,2
1784,4,62,44,99,0,100,202,3,105,3
2755,5,7,26,3,60,7,155,4,442,1
1100,8,63,105,139,60,68,408,5,454,1
3887,3,3,83,107,82,60,455,2,447,2
610,8,3,49,16,9,100,99,2,457,2
2118,3,65,105,126,60,11,373,2,176,1
544,3,7,144,88,60,11,207,5,394,1
3505,8,62,77,22,19,92,63,3,68,1
1630,2,2,29,16,6,93,28,4,364,1
127,8,3,33,56,60,105,0,3,289,3
3208,2,3,12,21,20,60,380,7,103,2
1046,5,65,143,111,60,12,438,1,340,1
190,0,3,125,10,60,68,362,5,155,1
3064,6,7,12,104,82,105,155,5,146,2
261,3,44,151,93,60,68,207,5,93,2
90,6,2,105,131,36,81,78,4,304,2
3473,4,3,77,104,18,5,455,5,285,2
662,2,65,41,88,32,60,221,6,337,1
291,5,14,83,93,60,68,207,5,327,1
2638,2,41,105,117,6,60,172,6,185,2
3125,8,7,44,56,60,12,373,2,303,2
1733,2,3,44,83,0,65,455,7,265,1
1025,7,63,105,111,18,68,207,5,329,3
829,3,41,41,104,32,7,28,5,329,2
2852,7,41,97,43,60,7,111,3,124,1
3064,2,65,105,10,60,105,187,0,146,2
2182,8,44,136,54,20,100,154,5,422,2
117,3,25,29,117,0,36,358,2,306,2
826,2,65,44,75,9,60,373,6,370,1
3136,2,62,44,40,62,87,426,3,350,2
1917,0,7,121,3,60,45,183,7,464,3
1917,2,41,52,10,60,18,408,2,464,3
1593,4,65,26,101,6,65,99,7,455,3
3800,4,3,9,116,77,60,65,7,290,2
2075,2,7,12,75,83,68,207,5,94,2
2866,2,7,44,10,18,68,155,5,176,2
131,1,65,133,56,60,65,207,5,21,2
3483,2,25,83,113,9,98,44,2,176,1
4016,5,63,83,58,60,68,217,5,315,1
975,2,3,49,122,77,85,455,1,337,2
1245,7,41,41,3,9,60,217,2,342,3
476,2,62,41,99,82,68,0,5,328,2
475,4,62,25,99,32,92,455,1,168,3
2322,7,3,74,56,9,68,0,5,370,1
3361,2,62,121,109,60,11,122,7,4,3
3900,2,65,83,56,60,65,172,6,353,1
770,4,41,105,109,82,12,438,2,42,1
2053,2,7,44,75,82,65,269,6,185,1
444,2,25,29,77,18,70,40,6,148,2
1711,2,41,26,21,18,68,207,5,45,3
3297,2,62,44,113,82,11,342,7,455,1
2478,7,3,26,99,60,45,65,2,73,2
2235,0,44,62,10,60,5,63,3,77,1
3147,5,3,49,88,60,45,221,2,337,2
731,3,7,44,57,0,65,21,5,262,1
2517,2,7,105,43,36,7,65,7,111,2
629,3,62,98,56,60,5,455,2,115,2
2553,6,3,44,88,0,7,343,2,176,2
1390,2,3,83,139,20,65,0,1,42,2
1316,2,65,83,3,19,7,65,2,191,2
2684,0,65,97,109,9,45,111,2,423,2
2915,4,62,25,60,60,60,455,7,337,3
3407,2,65,11,116,60,105,380,7,140,3
1508,3,7,12,54,60,26,207,5,16,2
482,3,3,41,3,60,12,450,7,54,1
2465,2,41,105,3,0,74,217,5,56,2
2058,8,3,74,6,32,5,455,2,23,2
18,4,41,105,16,18,74,448,4,292,3
2149,2,7,77,56,60,45,221,6,88,1
1653,0,7,44,113,9,60,373,5,269,2
2063,3,3,44,56,32,0,155,1,416,1
1386,6,7,112,117,6,105,155,2,44,3
1753,8,3,44,139,0,100,63,3,11,2
382,2,3,44,116,60,68,207,5,353,2
2804,1,25,56,107,90,98,161,2,340,1
3551,4,65,12,54,6,106,221,5,337,2
661,3,65,133,99,77,68,438,5,221,2
2591,2,44,41,88,60,92,455,3,33,3
2340,2,62,44,131,20,90,202,7,337,3
1029,6,62,25,60,20,68,207,5,353,2
3163,4,3,125,117,9,106,0,5,265,3
116,2,3,75,117,82,60,124,2,70,2
1080,8,41,105,56,6,0,185,6,292,1
3619,6,7,77,10,0,60,455,5,31,2
3734,6,62,44,122,60,60,122,1,353,3
1791,2,3,9,137,60,90,284,6,148,2
952,3,65,12,16,20,68,150,5,176,2
3423,2,41,105,40,20,65,111,6,115,3
992,2,3,44,113,18,105,63,3,185,1
2229,2,63,41,10,60,81,460,2,373,2
458,7,41,133,22,20,106,221,7,198,2
2665,6,3,12,60,32,65,221,7,156,1
2638,2,41,105,110,19,81,221,2,185,3
3145,4,7,12,126,60,73,221,7,342,2
2829,2,3,74,126,60,92,65,6,86,1
360,2,41,105,88,90,105,217,7,373,1
1238,3,63,60,105,20,81,28,2,375,2
1281,8,41,12,77,60,12,408,2,307,2
434,2,63,12,125,0,81,111,0,88,1
3262,2,65,83,113,77,58,111,1,306,2
1397,6,3,12,14,20,90,455,7,303,2
1979,4,3,77,56,60,60,373,2,23,1
3112,2,7,44,107,18,11,455,3,303,3
3160,6,65,12,117,18,106,65,0,115,3
2476,2,41,73,77,9,81,111,7,375,2
3694,3,7,74,3,60,68,65,5,337,2
1367,4,65,25,117,60,72,172,5,169,3
2182,8,7,41,139,60,7,0,7,422,2
785,1,7,125,93,60,68,207,5,411,2
3862,7,7,83,122,0,68,207,5,256,1
3340,2,3,44,117,50,60,342,3,328,3
3927,2,7,12,100,60,12,183,2,465,3
94,2,41,121,113,9,81,217,0,352,3
2947,2,25,29,113,60,36,49,7,133,2
398,0,62,62,88,60,90,0,6,396,3
2616,2,3,12,88,32,68,207,5,339,1
4101,3,3,74,14,9,45,0,7,64,2
1862,7,3,41,75,9,90,137,5,443,1
393,2,7,62,100,20,60,190,6,192,3
2293,2,3,44,113,82,90,455,7,153,2
28,6,3,12,22,6,68,155,5,139,1
380,2,41,12,54,82,68,207,5,192,2
3064,2,44,62,126,60,20,342,7,146,2
3363,6,7,77,137,9,7,155,5,439,1
2420,2,3,49,88,60,60,155,7,332,1
1188,2,62,62,88,6,5,455,4,239,2
2168,6,62,41,117,0,51,342,3,251,1
92,2,7,12,104,9,45,155,7,31,3
37,6,62,41,126,60,68,455,5,176,3
4075,2,65,121,113,0,68,207,5,16,3
3468,3,65,133,16,32,45,217,6,457,3
1081,2,65,12,139,9,60,111,2,429,2
2249,3,7,77,122,6,81,28,2,289,2
1640,7,7,44,109,6,68,143,5,353,3
3473,6,41,71,35,83,45,221,5,285,2
2608,3,65,41,43,60,68,207,5,52,2
3836,6,3,41,64,6,60,155,5,81,1
2533,2,7,12,40,60,7,380,4,20,2
1283,2,3,112,21,20,105,0,2,81,2
3280,2,2,83,131,60,12,129,7,303,2
1963,2,7,44,99,20,90,155,6,412,2
181,2,3,12,43,36,45,373,5,300,2
2471,2,2,113,14,60,58,207,5,88,1
1244,4,2,29,111,77,81,129,6,63,2
2985,4,63,105,56,9,7,78,0,57,2
2259,4,41,12,16,6,45,408,6,13,2
2549,2,2,29,99,32,7,207,5,185,2
2768,2,65,60,122,60,105,340,2,423,1
1544,6,41,12,117,6,85,432,7,353,1
3237,4,65,97,125,82,105,0,2,196,2
1627,4,41,62,54,18,7,221,3,254,3
1117,8,3,125,56,82,12,0,7,99,2
2986,2,62,62,88,82,68,455,5,192,2
587,6,44,25,6,62,5,190,3,281,3
1989,0,62,12,16,6,68,207,5,332,2
2675,2,65,52,125,9,58,143,7,65,1
2885,8,62,44,16,82,60,455,3,446,1
2297,2,3,44,10,20,45,0,5,337,2
869,2,7,44,35,9,65,0,5,168,2
3272,2,65,26,56,60,18,375,3,424,2
3172,4,7,12,128,60,45,183,7,385,1
822,4,63,113,116,9,68,207,5,370,2
1072,2,3,44,40,20,60,456,6,239,3
2000,6,43,41,93,60,68,207,5,271,1
1992,7,65,12,126,0,106,221,2,205,2
4067,8,44,98,3,18,20,345,3,171,2
917,7,63,105,47,60,65,111,1,153,2
2136,0,3,74,54,20,100,405,2,161,1
2289,2,63,29,50,77,65,294,7,185,1
1126,2,7,12,40,9,20,155,6,11,1
1412,2,62,27,53,90,62,0,1,62,2
2164,8,7,152,99,60,5,172,2,31,3
3683,2,62,62,43,82,20,0,1,310,3
1210,2,65,25,125,9,58,143,7,176,2
2642,5,7,44,113,60,11,373,6,194,3
2955,2,3,44,6,32,92,0,2,328,2
1343,2,3,86,122,60,90,155,6,412,1
2439,8,3,74,6,82,60,207,5,127,2
2682,4,25,105,139,60,30,509,6,136,2
1407,7,65,49,22,20,45,221,6,239,1
2709,2,41,152,22,60,65,111,3,1,3
3431,6,62,41,56,60,11,342,2,147,2
135,6,41,29,104,0,98,373,2,343,3
191,2,62,62,60,60,11,455,4,108,3
957,6,41,12,117,82,106,111,2,337,2
708,2,41,12,88,9,72,28,4,68,1
1188,6,62,44,116,18,60,63,5,239,1
3950,2,41,105,50,60,81,335,4,353,2
484,8,65,83,40,20,68,477,5,269,1
2900,2,2,41,117,60,81,463,2,64,1
1281,6,2,29,104,20,81,391,4,307,1
2310,4,41,97,43,60,68,207,5,176,2
608,2,7,12,57,19,45,362,7,64,2
2972,2,41,83,99,60,106,28,2,421,1
3458,2,62,136,3,60,45,190,3,441,2
3400,0,3,83,126,6,20,155,1,136,1
730,3,3,26,116,32,106,155,2,30,1
1967,2,3,83,66,32,65,405,2,245,2
1747,2,41,12,40,32,11,207,5,108,2
2857,2,3,12,77,60,85,429,1,329,1
1138,6,7,77,110,18,7,234,5,79,1
3992,6,65,12,139,0,60,217,6,289,2
2414,0,62,9,122,60,20,155,1,373,2
3807,6,35,41,40,60,93,189,2,68,3
4066,2,44,62,77,82,62,306,3,461,3
1178,6,7,41,122,60,100,143,6,226,2
111,2,3,44,20,60,45,151,2,185,2
2196,7,41,12,113,77,36,438,5,232,2
2421,2,44,44,6,82,68,63,5,340,3
3081,6,7,121,16,9,45,155,1,32,2
3578,4,62,25,56,32,45,455,1,332,3
2408,2,7,4,88,77,68,207,5,369,2
19,5,3,49,35,60,92,426,6,300,3
1818,2,7,12,99,60,12,183,2,353,1
185,6,62,62,126,20,92,124,1,194,3
2007,0,44,44,122,77,100,155,7,45,2
1709,2,41,12,40,9,7,82,5,72,3
1364,2,7,132,125,9,98,123,2,337,2
2641,2,7,38,88,60,98,217,1,425,3
1544,2,7,12,3,20,45,373,2,353,2
2722,2,3,38,104,82,105,455,2,310,2
196,3,62,44,3,32,20,342,3,353,2
1758,2,62,25,122,77,20,155,2,68,1
1113,2,65,44,113,18,68,217,5,176,3
2153,3,7,12,126,60,45,65,3,140,2
4065,7,65,97,6,60,83,155,4,64,1
1170,2,41,105,35,60,36,262,4,282,2
3929,3,3,12,75,20,60,448,2,265,2
4054,5,62,9,117,20,68,379,5,56,2
3097,3,3,41,43,60,60,202,3,423,3
1496,3,44,98,10,77,45,207,5,265,2
1929,4,62,44,106,9,68,207,5,329,2
3902,4,41,26,117,9,12,207,5,168,2
1334,2,65,77,122,77,100,373,7,429,2
1835,2,3,83,125,20,90,202,3,168,3
222,2,3,44,16,6,45,207,5,337,1
1256,2,3,83,131,19,45,63,3,72,1
557,2,65,12,50,82,45,155,6,192,2
3914,2,3,12,6,62,100,0,3,161,2
893,2,44,98,104,0,92,372,2,176,2
255,2,7,83,80,60,60,207,5,52,3
2154,6,3,44,54,82,60,269,7,103,2
1079,2,66,41,60,60,98,189,2,406,1
606,6,2,29,16,60,74,486,0,298,3
775,8,41,105,101,6,18,207,5,295,1
3760,3,7,125,138,32,20,450,5,182,1
369,2,2,105,113,6,68,207,5,353,3
3093,4,62,40,114,60,65,455,1,370,2
4082,4,41,150,35,60,12,363,7,427,1
4048,0,44,98,56,62,11,345,2,192,3
3597,6,65,12,137,0,68,155,5,292,2
3547,2,7,44,22,82,5,207,5,52,3
1895,3,62,25,43,60,5,207,5,262,3
1936,2,44,33,93,60,68,207,5,329,3
3472,7,3,44,117,9,68,0,5,31,2
3249,6,65,12,22,82,106,172,2,11,1
1640,2,7,44,88,62,81,0,3,353,3
2453,2,7,44,6,60,7,207,5,168,2
3224,4,2,35,16,20,30,207,5,79,2
687,6,7,62,3,20,60,65,5,282,1
603,2,7,41,43,60,12,221,7,161,3
1265,2,3,44,117,60,105,43,2,23,3
885,7,7,44,128,60,7,21,7,353,2
2559,4,44,33,16,20,92,455,6,142,2
972,6,2,71,101,60,106,423,2,193,1
81,6,7,105,43,32,68,207,5,364,2
802,5,7,44,3,32,65,448,7,240,2
245,2,3,12,14,50,68,21,5,310,3
1736,2,66,29,116,20,98,129,2,441,3
137,2,62,44,99,0,90,479,7,68,3
1002,3,41,133,104,60,105,111,2,95,1
1378,3,7,78,6,60,11,65,2,147,1
506,2,66,74,3,9,81,440,7,31,2
3462,3,7,45,113,20,60,448,7,36,1
1664,2,44,54,109,0,68,207,5,45,2
2200,3,65,77,88,60,45,172,2,342,1
1370,0,63,12,77,0,37,28,4,353,3
3134,2,3,25,122,20,11,342,2,225,2
3409,7,65,105,88,60,18,221,4,353,2
3757,8,7,77,14,6,5,353,4,300,2
946,2,3,12,21,32,68,207,5,16,2
512,4,63,41,126,20,68,441,5,284,3
1314,3,3,9,122,60,100,455,6,152,2
153,6,25,41,64,6,70,207,5,373,1
3057,2,41,26,93,60,68,207,5,193,2
1107,2,3,44,117,6,106,405,2,370,2
3516,2,44,62,117,0,5,63,2,65,2
1403,3,65,125,122,60,65,221,6,68,3
1337,3,41,105,54,60,106,207,5,300,2
182,6,7,105,40,60,45,373,2,203,1
303,3,3,74,3,82,5,0,2,64,1
1808,3,63,29,88,0,7,78,6,265,1
2070,2,65,44,14,32,18,65,5,303,3
53,2,3,44,128,9,68,455,5,411,2
360,2,62,44,139,0,68,202,5,373,2
2921,0,3,49,137,9,85,455,7,79,2
2604,0,65,12,110,18,45,65,3,328,3
1912,3,25,56,111,60,56,53,2,221,1
1339,3,7,125,125,60,65,448,7,340,2
776,2,41,105,80,72,37,262,4,332,2
2888,3,3,118,3,19,12,104,5,64,2
431,2,3,44,117,82,68,207,5,373,3
1207,2,62,62,99,82,20,455,3,183,1
740,2,7,26,10,0,60,455,6,353,1
1635,2,65,44,88,18,106,65,2,353,3
1079,2,3,44,50,20,60,342,7,406,1
684,8,2,29,93,37,68,207,5,129,1
2651,2,7,12,22,60,60,373,7,50,2
559,3,3,97,10,82,29,65,2,136,2
3605,2,41,105,3,60,68,28,5,140,2
3819,2,44,44,88,32,68,207,5,168,3
2975,8,7,12,126,32,105,0,4,353,3
2841,0,62,44,113,60,60,202,3,58,3
2810,5,7,152,88,60,105,155,7,242,2
1289,8,3,62,117,20,100,190,5,54,2
3648,5,41,83,6,0,12,207,5,180,3
2963,0,65,152,122,20,60,221,2,205,1
2158,4,63,12,131,6,7,28,5,21,1
3058,6,44,62,117,60,92,190,3,205,2
1897,6,7,12,139,18,11,373,6,342,1
2939,3,3,75,99,82,100,342,5,128,3
847,2,41,97,111,32,58,111,6,353,2
28,4,7,12,56,18,85,455,5,139,1
2146,8,7,41,111,60,7,172,6,300,2
2574,0,3,12,88,82,68,207,5,461,1
3729,8,7,77,113,0,7,155,5,64,2
2965,6,7,44,35,90,92,155,5,239,2
1893,2,7,9,77,60,5,207,5,176,1
381,7,3,44,3,60,12,450,7,420,3
3282,2,44,62,122,82,68,207,5,440,2
2976,4,41,12,100,32,65,221,5,161,1
1655,2,3,25,47,60,60,155,2,36,2
3783,8,7,77,122,82,92,221,6,423,2
3470,4,44,136,117,60,92,342,1,150,2
864,2,65,12,113,82,105,519,2,176,2
2149,4,63,97,16,20,105,111,5,88,3
2980,2,25,105,50,77,68,207,5,289,3
1329,2,65,12,113,60,68,237,5,83,3
716,3,3,8,110,60,60,269,7,338,2
956,2,3,44,43,60,48,207,5,363,3
802,5,62,62,77,18,11,426,3,240,3
1733,4,41,105,111,9,58,221,7,265,1
1392,2,3,44,40,50,68,0,5,112,2
264,7,3,12,21,82,106,450,6,96,1
3803,2,44,62,60,20,45,455,7,239,2
1236,6,2,12,54,60,68,207,5,207,3
925,2,3,44,126,60,60,207,5,79,1
3114,3,2,102,90,32,68,207,5,119,2
608,2,62,62,122,60,60,405,1,64,3
994,6,44,62,122,50,20,345,3,169,3
116,5,63,83,22,9,36,224,4,70,1
2556,3,41,71,113,32,68,217,5,23,2
3377,2,7,12,16,6,7,111,7,345,1
3282,7,3,44,113,77,90,448,7,440,2
3459,2,44,44,3,19,92,202,7,108,2
2974,2,65,12,117,82,65,373,6,353,2
3296,2,65,75,113,60,65,221,2,298,2
2275,7,3,44,91,77,60,0,7,161,2
1055,8,7,78,77,60,106,111,7,455,1
1596,8,65,12,3,82,60,221,2,461,2
2651,2,65,44,128,82,5,65,2,50,3
